고유번호,법정동코드,법정동명,특수지구분코드,특수지구분명,본번,부번,건축물대장고유번호,기준년도,기준월,동코드,동명,토지대장면적,산정대지면적,건물전체연면적,건물산정연면적,주택가격,표준지여부,데이터기준일자
2826011000105460000,2826011000,인천광역시 서구 석남동,1,일반,546,23,2826011000105460000,2020,01,0,0,131.8,131.8,98.52,98.52,157000000,N,2020-04-29
2826011000105460000,2826011000,인천광역시 서구 석남동,1,일반,546,24,2826011000105460000,2020,01,0,0,132.1,132.1,118.02,118.02,157000000,N,2020-04-29
2826011000105460000,2826011000,인천광역시 서구 석남동,1,일반,546,25,2826011000105460000,2020,01,0,0,134.6,134.6,113.75,113.75,153000000,N,2020-04-29
2826011000105460000,2826011000,인천광역시 서구 석남동,1,일반,546,26,2826011000105460000,2020,01,0,0,152.5,133.38,158.02,138.2,194000000,N,2020-04-29
2826011000105460000,2826011000,인천광역시 서구 석남동,1,일반,546,27,2826011000105460000,2020,01,0,0,160.2,131,182.12,148.92,188000000,N,2020-04-29
2826011000105460000,2826011000,인천광역시 서구 석남동,1,일반,546,29,2826011000105460000,2020,01,0,0,160.3,160.3,103,103,224000000,N,2020-04-29
2826011000105460000,2826011000,인천광역시 서구 석남동,1,일반,546,30,2826011000105460000,2020,01,0,0,181.7,181.7,103,103,197000000,N,2020-04-29
2826011000105460000,2826011000,인천광역시 서구 석남동,1,일반,546,31,2826011000105460000,2020,01,0,0,181.6,181.6,156.67,156.67,200000000,N,2020-04-29
2826011000105470000,2826011000,인천광역시 서구 석남동,1,일반,547,0,2826011000105470000,2020,01,0,0,165.2,41.3,394.48,98.62,93500000,N,2020-04-29
2826011000105470000,2826011000,인천광역시 서구 석남동,1,일반,547,1,2826011000105470000,2020,01,0,0,173.6,173.6,122.58,122.58,206000000,N,2020-04-29
2826011000105470000,2826011000,인천광역시 서구 석남동,1,일반,547,2,2826011000105470000,2020,01,0,0,193.5,193.5,140.51,140.51,205000000,N,2020-04-29
2826011000105470000,2826011000,인천광역시 서구 석남동,1,일반,547,5,2826011000105470000,2020,01,0,0,195.3,195.3,96.86,96.86,205000000,N,2020-04-29
2826011000105470000,2826011000,인천광역시 서구 석남동,1,일반,547,6,2826011000105470000,2020,01,0,0,163.4,163.4,258.64,258.64,203000000,N,2020-04-29
2826011000105470000,2826011000,인천광역시 서구 석남동,1,일반,547,7,2826011000105470000,2020,01,0,0,90,90,50.37,50.37,129000000,N,2020-04-29
2826011000105470000,2826011000,인천광역시 서구 석남동,1,일반,547,8,2826011000105470000,2020,01,0,0,142.5,142.5,25.18,25.18,154000000,N,2020-04-29
2826011000105470000,2826011000,인천광역시 서구 석남동,1,일반,547,10,2826011000105470000,2020,01,0,0,91.2,91.2,50.36,50.36,133000000,N,2020-04-29
2826011000105470000,2826011000,인천광역시 서구 석남동,1,일반,547,11,2826011000105470000,2020,01,1,0,143.8,143.8,185.24,185.24,175000000,N,2020-04-29
2826011000105470000,2826011000,인천광역시 서구 석남동,1,일반,547,19,2826011000105470000,2020,01,0,0,170.1,170.1,314.88,314.88,293000000,N,2020-04-29
2826011000105470000,2826011000,인천광역시 서구 석남동,1,일반,547,20,2826011000105470000,2020,01,0,0,176.9,176.9,152.04,152.04,201000000,N,2020-04-29
2826011000105470000,2826011000,인천광역시 서구 석남동,1,일반,547,21,2826011000105470000,2020,01,0,0,178.2,134.79,160.22,121.19,154000000,N,2020-04-29
2826011000105470000,2826011000,인천광역시 서구 석남동,1,일반,547,22,2826011000105470000,2020,01,0,0,177.7,177.7,278.46,278.46,239000000,N,2020-04-29
2826011000105470000,2826011000,인천광역시 서구 석남동,1,일반,547,25,2826011000105470000,2020,01,0,0,116.7,116.7,81.79,81.79,132000000,N,2020-04-29
2826011000105470000,2826011000,인천광역시 서구 석남동,1,일반,547,27,2826011000105470000,2020,01,0,0,239.2,17.41,453.6,33,27400000,N,2020-04-29
2826011000105470000,2826011000,인천광역시 서구 석남동,1,일반,547,28,2826011000105470000,2020,01,0,0,183.4,53.41,281,81.82,79000000,N,2020-04-29
2826011000105470000,2826011000,인천광역시 서구 석남동,1,일반,547,29,2826011000105470000,2020,01,0,0,216.8,216.8,151.94,151.94,217000000,N,2020-04-29
2826011000105470000,2826011000,인천광역시 서구 석남동,1,일반,547,31,2826011000105470000,2020,01,0,0,214.6,92.58,199.44,86.04,129000000,N,2020-04-29
2826011000105470000,2826011000,인천광역시 서구 석남동,1,일반,547,32,2826011000105470000,2020,01,0,0,165.3,74.29,167.74,75.39,108000000,N,2020-04-29
2826011000105480000,2826011000,인천광역시 서구 석남동,1,일반,548,2,2826011000105480000,2020,01,0,0,135.7,67.85,158.66,79.33,89900000,N,2020-04-29
2826011000105480000,2826011000,인천광역시 서구 석남동,1,일반,548,5,2826011000105480000,2020,01,1,0,153.6,61.58,150.61,60.38,85100000,N,2020-04-29
2826011000105480000,2826011000,인천광역시 서구 석남동,1,일반,548,6,2826011000105480000,2020,01,0,0,148.1,74.05,176.34,88.17,117000000,N,2020-04-29
2826011000105480000,2826011000,인천광역시 서구 석남동,1,일반,548,8,2826011000105480000,2020,01,0,0,212.8,122.17,298.44,171.34,214000000,N,2020-04-29
2826011000105480000,2826011000,인천광역시 서구 석남동,1,일반,548,9,2826011000105480000,2020,01,0,0,231,64.89,432.5,121.48,110000000,N,2020-04-29
2826011000105480000,2826011000,인천광역시 서구 석남동,1,일반,548,10,2826011000105480000,2020,01,0,0,414.3,205.33,344.69,170.84,395000000,N,2020-04-29
2826011000105480000,2826011000,인천광역시 서구 석남동,1,일반,548,13,2826011000105480000,2020,01,0,0,210.9,54.41,547.88,133.11,121000000,N,2020-04-29
2826011000105480000,2826011000,인천광역시 서구 석남동,1,일반,548,14,2826011000105480000,2020,01,0,0,247.8,112.6,290.48,131.98,166000000,N,2020-04-29
2826011000105480000,2826011000,인천광역시 서구 석남동,1,일반,548,16,2826011000105480000,2020,01,0,0,274.2,137.1,197.76,98.88,213000000,N,2020-04-29
2826011000105480000,2826011000,인천광역시 서구 석남동,1,일반,548,18,2826011000105480000,2020,01,0,0,154,102.21,265.48,176.2,151000000,N,2020-04-29
2826011000105480000,2826011000,인천광역시 서구 석남동,1,일반,548,19,2826011000105480000,2020,01,0,0,162.2,68.94,215.85,91.74,105000000,N,2020-04-29
2826011000105480000,2826011000,인천광역시 서구 석남동,1,일반,548,20,2826011000105480000,2020,01,1,0,155.4,77.7,183.6,91.8,95600000,N,2020-04-29
2826011000105480000,2826011000,인천광역시 서구 석남동,1,일반,548,21,2826011000105480000,2020,01,0,0,155.7,71.65,188.28,86.64,81100000,N,2020-04-29
2826011000105480000,2826011000,인천광역시 서구 석남동,1,일반,548,22,2826011000105480000,2020,01,0,0,214.6,97.21,280.55,127.1,132000000,N,2020-04-29
2826011000105480000,2826011000,인천광역시 서구 석남동,1,일반,548,23,2826011000105480000,2020,01,0,0,221.9,100.34,281.05,127.1,141000000,N,2020-04-29
2826011000105480000,2826011000,인천광역시 서구 석남동,1,일반,548,24,2826011000105480000,2020,01,0,0,223,101.02,280.55,127.1,133000000,N,2020-04-29
2826011000105480000,2826011000,인천광역시 서구 석남동,1,일반,548,25,2826011000105480000,2020,01,0,0,216.5,131.89,384.81,234.43,180000000,N,2020-04-29
2826011000105480000,2826011000,인천광역시 서구 석남동,1,일반,548,26,2826011000105480000,2020,01,0,0,214,96.49,268.15,120.9,123000000,N,2020-04-29
2826011000105490000,2826011000,인천광역시 서구 석남동,1,일반,549,0,2826011000105490000,2020,01,0,0,147.4,147.4,122.64,122.64,162000000,N,2020-04-29
2826011000105490000,2826011000,인천광역시 서구 석남동,1,일반,549,2,2826011000105490000,2020,01,0,0,217.8,217.8,306.24,306.24,250000000,N,2020-04-29
2826011000105490000,2826011000,인천광역시 서구 석남동,1,일반,549,7,2826011000105490000,2020,01,0,0,212.9,212.9,71.01,71.01,262000000,N,2020-04-29
2826011000105490000,2826011000,인천광역시 서구 석남동,1,일반,549,8,2826011000105490000,2020,01,0,0,259.8,78.77,480.85,145.77,151000000,N,2020-04-29
2826011000105490000,2826011000,인천광역시 서구 석남동,1,일반,549,9,2826011000105490000,2020,01,0,0,158.2,51.73,283.25,92.63,95000000,N,2020-04-29
2826011000105490000,2826011000,인천광역시 서구 석남동,1,일반,549,10,2826011000105490000,2020,01,0,0,254,88.9,247.2,86.53,146000000,N,2020-04-29
2826011000105490000,2826011000,인천광역시 서구 석남동,1,일반,549,11,2826011000105490000,2020,01,0,0,207.9,207.9,91.93,91.93,261000000,N,2020-04-29
2826011000105490000,2826011000,인천광역시 서구 석남동,1,일반,549,13,2826011000105490000,2020,01,0,0,98.8,27.15,178.14,48.96,49900000,N,2020-04-29
2826011000105490000,2826011000,인천광역시 서구 석남동,1,일반,549,14,2826011000105490000,2020,01,0,0,144.9,95.45,272.4,179.42,175000000,N,2020-04-29
2826011000105490000,2826011000,인천광역시 서구 석남동,1,일반,549,16,2826011000105490000,2020,01,0,0,140.3,140.3,239.93,239.93,176000000,N,2020-04-29
2826011000105490000,2826011000,인천광역시 서구 석남동,1,일반,549,18,2826011000105490000,2020,01,0,0,141.7,65.51,168.01,77.67,90600000,N,2020-04-29
2826011000105490000,2826011000,인천광역시 서구 석남동,1,일반,549,20,2826011000105490000,2020,01,0,0,175.1,80.49,187.83,86.35,110000000,N,2020-04-29
2826011000105490000,2826011000,인천광역시 서구 석남동,1,일반,549,22,2826011000105490000,2020,01,0,0,216.7,42.82,486.04,96.04,70900000,N,2020-04-29
2826011000105490000,2826011000,인천광역시 서구 석남동,1,일반,549,24,2826011000105490000,2020,01,0,0,201.3,85.69,277.12,117.98,140000000,N,2020-04-29
2826011000105490000,2826011000,인천광역시 서구 석남동,1,일반,549,26,2826011000105490000,2020,01,0,0,175.1,122.97,209.71,147.28,170000000,N,2020-04-29
2826011000105490000,2826011000,인천광역시 서구 석남동,1,일반,549,27,2826011000105490000,2020,01,0,0,163.5,163.5,161.35,161.35,201000000,N,2020-04-29
2826011000105490000,2826011000,인천광역시 서구 석남동,1,일반,549,28,2826011000105490000,2020,01,0,0,163.5,163.5,161.35,161.35,209000000,N,2020-04-29
2826011000105490000,2826011000,인천광역시 서구 석남동,1,일반,549,30,2826011000105490000,2020,01,0,0,389.1,51.32,512.14,67.54,67400000,N,2020-04-29
2826011000105490000,2826011000,인천광역시 서구 석남동,1,일반,549,31,2826011000105490000,2020,01,0,0,130.8,130.8,70.18,70.18,152000000,N,2020-04-29
2826011000105490000,2826011000,인천광역시 서구 석남동,1,일반,549,45,2826011000105490000,2020,01,0,0,200.1,82.46,355.68,146.56,183000000,N,2020-04-29
2826011000105500000,2826011000,인천광역시 서구 석남동,1,일반,550,1,2826011000105500000,2020,01,1,0,209.5,37.03,95.21,33.84,55200000,N,2020-04-29
2826011000105500000,2826011000,인천광역시 서구 석남동,1,일반,550,1,2826011000105500000,2020,01,2,0,209.5,37.03,95.21,33.49,55200000,N,2020-04-29
2826011000105500000,2826011000,인천광역시 서구 석남동,1,일반,550,2,2826011000105500000,2020,01,0,0,164.8,164.8,244.7,244.7,210000000,N,2020-04-29
2826011000105500000,2826011000,인천광역시 서구 석남동,1,일반,550,4,2826011000105500000,2020,01,0,0,152.1,101.3,163.46,108.86,144000000,N,2020-04-29
2826011000105500000,2826011000,인천광역시 서구 석남동,1,일반,550,8,2826011000105500000,2020,01,1,0,259.3,42.3,98.2,32.04,67300000,N,2020-04-29
2826011000105500000,2826011000,인천광역시 서구 석남동,1,일반,550,8,2826011000105500000,2020,01,2,0,259.3,42.3,98.2,32.04,67300000,N,2020-04-29
2826011000105500000,2826011000,인천광역시 서구 석남동,1,일반,550,10,2826011000105500000,2020,01,0,0,385.9,176.51,493.12,225.56,343000000,N,2020-04-29
2826011000105500000,2826011000,인천광역시 서구 석남동,1,일반,550,11,2826011000105500000,2020,01,0,0,137.1,75.78,182.2,100.7,114000000,N,2020-04-29
2826011000105500000,2826011000,인천광역시 서구 석남동,1,일반,550,12,2826011000105500000,2020,01,0,0,134.1,134.1,155.16,155.16,186000000,N,2020-04-29
2826011000105500000,2826011000,인천광역시 서구 석남동,1,일반,550,13,2826011000105500000,2020,01,0,0,119.9,119.9,81.42,81.42,144000000,N,2020-04-29
2826011000105500000,2826011000,인천광역시 서구 석남동,1,일반,550,15,2826011000105500000,2020,01,0,0,166.9,176.8,88.5,88.5,212000000,N,2020-04-29
2826011000105500000,2826011000,인천광역시 서구 석남동,1,일반,550,16,2826011000105500000,2020,01,0,0,123.1,123.1,140.74,140.74,176000000,N,2020-04-29
2826011000105500000,2826011000,인천광역시 서구 석남동,1,일반,550,17,2826011000105500000,2020,01,0,0,134.5,66.74,171.48,85.08,109000000,N,2020-04-29
2826011000105500000,2826011000,인천광역시 서구 석남동,1,일반,550,18,2826011000105500000,2020,01,1,0,134.4,94.25,75.93,53.25,144000000,N,2020-04-29
2826011000105500000,2826011000,인천광역시 서구 석남동,1,일반,550,19,2826011000105500000,2020,01,0,0,125.2,125.2,63.83,63.83,149000000,N,2020-04-29
2826011000105500000,2826011000,인천광역시 서구 석남동,1,일반,550,20,2826011000105500000,2020,01,0,0,159.2,159.2,134.34,134.34,195000000,N,2020-04-29
2826011000105500000,2826011000,인천광역시 서구 석남동,1,일반,550,21,2826011000105500000,2020,01,0,0,174.9,174.9,94.83,94.83,210000000,N,2020-04-29
2826011000105500000,2826011000,인천광역시 서구 석남동,1,일반,550,22,2826011000105500000,2020,01,0,0,121.5,121.5,81.31,81.31,153000000,N,2020-04-29
2826011000105500000,2826011000,인천광역시 서구 석남동,1,일반,550,23,2826011000105500000,2020,01,0,0,147.9,112.57,96.59,73.51,154000000,N,2020-04-29
2826011000105500000,2826011000,인천광역시 서구 석남동,1,일반,550,25,2826011000105500000,2020,01,0,0,157.5,157.5,127.62,127.62,201000000,N,2020-04-29
2826011000105500000,2826011000,인천광역시 서구 석남동,1,일반,550,28,2826011000105500000,2020,01,0,0,175.3,175.3,101.82,101.82,197000000,N,2020-04-29
2826011000105500000,2826011000,인천광역시 서구 석남동,1,일반,550,29,2826011000105500000,2020,01,0,0,124.2,124.2,96.4,96.4,155000000,N,2020-04-29
2826011000105500000,2826011000,인천광역시 서구 석남동,1,일반,550,30,2826011000105500000,2020,01,1,0,121.6,47.05,116.79,45.19,71500000,N,2020-04-29
2826011000105500000,2826011000,인천광역시 서구 석남동,1,일반,550,31,2826011000105500000,2020,01,1,0,117.7,55.07,142.35,66.6,76700000,N,2020-04-29
2826011000105500000,2826011000,인천광역시 서구 석남동,1,일반,550,37,2826011000105500000,2020,01,0,0,174.6,174.6,266.73,266.73,227000000,N,2020-04-29
2826011000105500000,2826011000,인천광역시 서구 석남동,1,일반,550,38,2826011000105500000,2020,01,0,0,175.8,175.8,266.73,266.73,229000000,N,2020-04-29
2826011000105500000,2826011000,인천광역시 서구 석남동,1,일반,550,39,2826011000105500000,2020,01,0,0,175.3,58.13,310.92,103.1,107000000,N,2020-04-29
2826011000105500000,2826011000,인천광역시 서구 석남동,1,일반,550,41,2826011000105500000,2020,01,0,0,175.3,139.71,310.92,247.8,256000000,N,2020-04-29
2826011000105500000,2826011000,인천광역시 서구 석남동,1,일반,550,42,2826011000105500000,2020,01,0,0,198.5,198.5,109,109,222000000,N,2020-04-29
2826011000105500000,2826011000,인천광역시 서구 석남동,1,일반,550,43,2826011000105500000,2020,01,10,0,414.8,414.8,189.84,189.84,623000000,N,2020-04-29
2826011000105500000,2826011000,인천광역시 서구 석남동,1,일반,550,44,2826011000105500000,2020,01,0,0,165.4,165.4,108.86,108.86,165000000,N,2020-04-29
2826011000105500000,2826011000,인천광역시 서구 석남동,1,일반,550,45,2826011000105500000,2020,01,0,0,144.8,144.8,109,109,161000000,N,2020-04-29
2826011000105500000,2826011000,인천광역시 서구 석남동,1,일반,550,46,2826011000105500000,2020,01,0,0,138.2,138.2,108.9,108.9,198000000,N,2020-04-29
2826011000105500000,2826011000,인천광역시 서구 석남동,1,일반,550,47,2826011000105500000,2020,01,0,0,137.5,137.5,108.86,108.86,197000000,N,2020-04-29
2826011000105510000,2826011000,인천광역시 서구 석남동,1,일반,551,1,2826011000105510000,2020,01,0,0,173.9,173.9,93.97,93.97,143000000,N,2020-04-29
2826011000105510000,2826011000,인천광역시 서구 석남동,1,일반,551,3,2826011000105510000,2020,01,0,0,150.4,150.4,101.8,101.8,125000000,N,2020-04-29
2826011000105510000,2826011000,인천광역시 서구 석남동,1,일반,551,5,2826011000105510000,2020,01,0,0,146.6,146.6,93.97,93.97,122000000,N,2020-04-29
2826011000105510000,2826011000,인천광역시 서구 석남동,1,일반,551,6,2826011000105510000,2020,01,0,0,133.2,102.59,304.73,234.71,172000000,N,2020-04-29
2826011000105510000,2826011000,인천광역시 서구 석남동,1,일반,551,12,2826011000105510000,2020,01,0,0,158.9,81.5,375.02,192.36,133000000,N,2020-04-29
2826011000105510000,2826011000,인천광역시 서구 석남동,1,일반,551,14,2826011000105510000,2020,01,0,0,156.8,156.8,145.09,145.09,156000000,N,2020-04-29
2826011000105510000,2826011000,인천광역시 서구 석남동,1,일반,551,15,2826011000105510000,2020,01,0,0,173.9,173.9,122.67,122.67,145000000,N,2020-04-29
2826011000105510000,2826011000,인천광역시 서구 석남동,1,일반,551,17,2826011000105510000,2020,01,0,0,158.8,158.8,111.6,111.6,158000000,N,2020-04-29
2826011000105510000,2826011000,인천광역시 서구 석남동,1,일반,551,21,2826011000105510000,2020,01,0,0,173.7,173.7,93.96,93.96,143000000,N,2020-04-29
2826011000105510000,2826011000,인천광역시 서구 석남동,1,일반,551,22,2826011000105510000,2020,01,1,0,130,107.8,159.27,132.07,106000000,N,2020-04-29
2826011000105510000,2826011000,인천광역시 서구 석남동,1,일반,551,24,2826011000105510000,2020,01,0,0,130,106.91,121.42,99.86,106000000,N,2020-04-29
2826011000105510000,2826011000,인천광역시 서구 석남동,1,일반,551,25,2826011000105510000,2020,01,0,0,130.1,93.54,93.96,67.56,91600000,N,2020-04-29
2826011000105510000,2826011000,인천광역시 서구 석남동,1,일반,551,26,2826011000105510000,2020,01,0,0,134.3,134.3,93.97,93.97,147000000,N,2020-04-29
2826011000105510000,2826011000,인천광역시 서구 석남동,1,일반,551,27,2826011000105510000,2020,01,0,0,133.6,133.6,94.03,94.03,140000000,N,2020-04-29
2826011000105510000,2826011000,인천광역시 서구 석남동,1,일반,551,28,2826011000105510000,2020,01,0,0,194.3,194.3,140.42,140.42,162000000,N,2020-04-29
2826011000105510000,2826011000,인천광역시 서구 석남동,1,일반,551,29,2826011000105510000,2020,01,0,0,146.5,146.5,93.96,93.96,122000000,N,2020-04-29
2826011000105510000,2826011000,인천광역시 서구 석남동,1,일반,551,30,2826011000105510000,2020,01,0,0,172.7,172.7,135.36,135.36,144000000,N,2020-04-29
2826011000105510000,2826011000,인천광역시 서구 석남동,1,일반,551,32,2826011000105510000,2020,01,0,0,145.9,91.64,357.38,224.48,176000000,N,2020-04-29
2826011000105510000,2826011000,인천광역시 서구 석남동,1,일반,551,33,2826011000105510000,2020,01,0,0,190.8,190.8,148.05,148.05,173000000,N,2020-04-29
2826011000105520000,2826011000,인천광역시 서구 석남동,1,일반,552,0,2826011000105520000,2020,01,0,0,134.2,114.39,129.19,110.12,117000000,N,2020-04-29
2826011000105520000,2826011000,인천광역시 서구 석남동,1,일반,552,1,2826011000105520000,2020,01,0,0,129.9,129.9,93.97,93.97,129000000,N,2020-04-29
2826011000105520000,2826011000,인천광역시 서구 석남동,1,일반,552,2,2826011000105520000,2020,01,0,0,128.5,128.5,93.96,93.96,129000000,N,2020-04-29
2826011000105520000,2826011000,인천광역시 서구 석남동,1,일반,552,3,2826011000105520000,2020,01,0,0,138.9,138.9,93.96,93.96,139000000,N,2020-04-29
2826011000105520000,2826011000,인천광역시 서구 석남동,1,일반,552,4,2826011000105520000,2020,01,0,0,140.1,140.1,93.97,93.97,136000000,N,2020-04-29
2826011000105520000,2826011000,인천광역시 서구 석남동,1,일반,552,5,2826011000105520000,2020,01,0,0,143,143,98.78,98.78,141000000,N,2020-04-29
2826011000105520000,2826011000,인천광역시 서구 석남동,1,일반,552,6,2826011000105520000,2020,01,0,0,145.6,145.6,93.97,93.97,140000000,N,2020-04-29
2826011000105520000,2826011000,인천광역시 서구 석남동,1,일반,552,7,2826011000105520000,2020,01,0,0,140.3,140.3,93.97,93.97,134000000,N,2020-04-29
2826011000105520000,2826011000,인천광역시 서구 석남동,1,일반,552,8,2826011000105520000,2020,01,0,0,136,136,93.97,93.97,136000000,N,2020-04-29
2826011000105520000,2826011000,인천광역시 서구 석남동,1,일반,552,9,2826011000105520000,2020,01,1,0,132.5,132.5,93.97,93.97,133000000,N,2020-04-29
2826011000105520000,2826011000,인천광역시 서구 석남동,1,일반,552,10,2826011000105520000,2020,01,1,0,137,137,93.96,93.96,133000000,N,2020-04-29
2826011000105520000,2826011000,인천광역시 서구 석남동,1,일반,552,11,2826011000105520000,2020,01,0,0,143.5,143.5,93.97,93.97,141000000,N,2020-04-29
2826011000105520000,2826011000,인천광역시 서구 석남동,1,일반,552,12,2826011000105520000,2020,01,0,0,146.7,146.7,251.36,251.36,207000000,N,2020-04-29
2826011000105520000,2826011000,인천광역시 서구 석남동,1,일반,552,13,2826011000105520000,2020,01,0,0,141.2,141.2,117.97,117.97,136000000,N,2020-04-29
2826011000105520000,2826011000,인천광역시 서구 석남동,1,일반,552,14,2826011000105520000,2020,01,0,0,135.7,135.7,93.97,93.97,136000000,N,2020-04-29
2826011000105520000,2826011000,인천광역시 서구 석남동,1,일반,552,15,2826011000105520000,2020,01,0,0,139.7,139.7,93.97,93.97,140000000,N,2020-04-29
2826011000105520000,2826011000,인천광역시 서구 석남동,1,일반,552,16,2826011000105520000,2020,01,0,0,144,144,93.97,93.97,140000000,N,2020-04-29
2826011000105520000,2826011000,인천광역시 서구 석남동,1,일반,552,17,2826011000105520000,2020,01,0,0,149.6,149.6,93.97,93.97,147000000,N,2020-04-29
2826011000105520000,2826011000,인천광역시 서구 석남동,1,일반,552,19,2826011000105520000,2020,01,0,0,133.9,133.9,93.97,93.97,134000000,N,2020-04-29
2826011000105520000,2826011000,인천광역시 서구 석남동,1,일반,552,22,2826011000105520000,2020,01,0,0,137,137,93.97,93.97,132000000,N,2020-04-29
2826011000105520000,2826011000,인천광역시 서구 석남동,1,일반,552,23,2826011000105520000,2020,01,0,0,140.7,140.7,93.97,93.97,134000000,N,2020-04-29
2826011000105520000,2826011000,인천광역시 서구 석남동,1,일반,552,24,2826011000105520000,2020,01,0,0,131.1,131.1,122.26,122.26,133000000,N,2020-04-29
2826011000105520000,2826011000,인천광역시 서구 석남동,1,일반,552,25,2826011000105520000,2020,01,0,0,131.1,131.1,93.97,93.97,132000000,N,2020-04-29
2826011000105520000,2826011000,인천광역시 서구 석남동,1,일반,552,26,2826011000105520000,2020,01,0,0,139.6,139.6,93.97,93.97,136000000,N,2020-04-29
2826011000105520000,2826011000,인천광역시 서구 석남동,1,일반,552,27,2826011000105520000,2020,01,0,0,133.7,133.7,93.97,93.97,132000000,N,2020-04-29
2826011000105520000,2826011000,인천광역시 서구 석남동,1,일반,552,28,2826011000105520000,2020,01,0,0,136.8,136.8,137.75,137.75,135000000,N,2020-04-29
2826011000105520000,2826011000,인천광역시 서구 석남동,1,일반,552,30,2826011000105520000,2020,01,0,0,132.9,132.9,122.25,122.25,135000000,N,2020-04-29
2826011000105520000,2826011000,인천광역시 서구 석남동,1,일반,552,33,2826011000105520000,2020,01,0,0,137.4,137.4,93.96,93.96,135000000,N,2020-04-29
2826011000105520000,2826011000,인천광역시 서구 석남동,1,일반,552,34,2826011000105520000,2020,01,0,0,130.2,130.2,93.97,93.97,131000000,N,2020-04-29
2826011000105520000,2826011000,인천광역시 서구 석남동,1,일반,552,35,2826011000105520000,2020,01,0,0,131.9,131.9,93.97,93.97,131000000,N,2020-04-29
2826011000105520000,2826011000,인천광역시 서구 석남동,1,일반,552,36,2826011000105520000,2020,01,0,0,120.5,120.5,93.97,93.97,121000000,N,2020-04-29
2826011000105530000,2826011000,인천광역시 서구 석남동,1,일반,553,1,2826011000105530000,2020,01,0,0,183,115.44,212.8,134.23,118000000,N,2020-04-29
2826011000105530000,2826011000,인천광역시 서구 석남동,1,일반,553,2,2826011000105530000,2020,01,0,0,183,183,163.09,163.09,169000000,N,2020-04-29
2826011000105530000,2826011000,인천광역시 서구 석남동,1,일반,553,3,2826011000105530000,2020,01,0,0,195.5,195.5,163.51,163.51,171000000,N,2020-04-29
2826011000105530000,2826011000,인천광역시 서구 석남동,1,일반,553,4,2826011000105530000,2020,01,0,0,196.7,196.7,165.81,165.81,221000000,N,2020-04-29
2826011000105530000,2826011000,인천광역시 서구 석남동,1,일반,553,8,2826011000105530000,2020,01,0,0,180,180,81.12,81.12,161000000,N,2020-04-29
2826011000105530000,2826011000,인천광역시 서구 석남동,1,일반,553,9,2826011000105530000,2020,01,0,0,160.7,160.7,111.12,111.12,146000000,N,2020-04-29
2826011000105530000,2826011000,인천광역시 서구 석남동,1,일반,553,11,2826011000105530000,2020,01,0,0,145.9,145.9,107.47,107.47,139000000,N,2020-04-29
2826011000105530000,2826011000,인천광역시 서구 석남동,1,일반,553,12,2826011000105530000,2020,01,0,0,145.4,145.4,93.97,93.97,145000000,N,2020-04-29
2826011000105530000,2826011000,인천광역시 서구 석남동,1,일반,553,13,2826011000105530000,2020,01,0,0,145.9,145.9,93.97,93.97,143000000,N,2020-04-29
2826011000105530000,2826011000,인천광역시 서구 석남동,1,일반,553,14,2826011000105530000,2020,01,0,0,148.6,148.6,114.22,114.22,146000000,N,2020-04-29
2826011000105530000,2826011000,인천광역시 서구 석남동,1,일반,553,17,2826011000105530000,2020,01,0,0,149.6,149.6,122.26,122.26,144000000,N,2020-04-29
2826011000105530000,2826011000,인천광역시 서구 석남동,1,일반,553,18,2826011000105530000,2020,01,0,0,148.2,148.2,147.87,147.87,146000000,N,2020-04-29
2826011000105530000,2826011000,인천광역시 서구 석남동,1,일반,553,19,2826011000105530000,2020,01,0,0,148.7,148.7,123.01,123.01,152000000,N,2020-04-29
2826011000105530000,2826011000,인천광역시 서구 석남동,1,일반,553,20,2826011000105530000,2020,01,0,0,148.3,148.3,93.97,93.97,149000000,N,2020-04-29
2826011000105530000,2826011000,인천광역시 서구 석남동,1,일반,553,21,2826011000105530000,2020,01,0,0,154.7,113.09,363.7,265.85,170000000,N,2020-04-29
2826011000105530000,2826011000,인천광역시 서구 석남동,1,일반,553,22,2826011000105530000,2020,01,0,0,156,156,93.97,93.97,155000000,N,2020-04-29
2826011000105530000,2826011000,인천광역시 서구 석남동,1,일반,553,23,2826011000105530000,2020,01,0,0,139.1,139.1,118.03,118.03,141000000,N,2020-04-29
2826011000105530000,2826011000,인천광역시 서구 석남동,1,일반,553,24,2826011000105530000,2020,01,0,0,169.9,132.03,118.61,92.17,128000000,N,2020-04-29
2826011000105530000,2826011000,인천광역시 서구 석남동,1,일반,553,25,2826011000105530000,2020,01,0,0,205,205,93.96,93.96,185000000,N,2020-04-29
2826011000105530000,2826011000,인천광역시 서구 석남동,1,일반,553,26,2826011000105530000,2020,01,0,0,138.3,138.3,93.97,93.97,140000000,N,2020-04-29
2826011000105530000,2826011000,인천광역시 서구 석남동,1,일반,553,28,2826011000105530000,2020,01,1,0,118.4,118.4,108.95,108.95,107000000,N,2020-04-29
2826011000105530000,2826011000,인천광역시 서구 석남동,1,일반,553,29,2826011000105530000,2020,01,0,0,151,151,75.22,75.22,142000000,N,2020-04-29
2826011000105530000,2826011000,인천광역시 서구 석남동,1,일반,553,30,2826011000105530000,2020,01,0,0,149.1,76.79,399.06,205.52,135000000,N,2020-04-29
